PulseNo,TotalArea,TailArea,Classification
1173,6456,4100,Neutron
1174,6456,4256,Neutron
1175,6456,2576,Gamma
1176,6456,2560,Gamma
1177,824,280,Gamma
1178,824,304,Gamma
1179,824,328,Gamma
1180,824,496,Neutron
1181,824,312,Gamma
1182,824,296,Gamma
1183,824,496,Neutron
1184,824,496,Neutron
1185,824,520,Neutron
1186,824,512,Neutron
1187,824,328,Gamma
1188,824,292,Gamma
1189,824,504,Neutron
1190,824,560,Neutron
1191,824,320,Gamma
1192,824,520,Neutron
1193,824,328,Gamma
1194,824,316,Gamma
1195,824,320,Gamma
1196,824,328,Gamma
1197,824,312,Gamma
1198,824,496,Neutron
1199,824,304,Gamma
1200,824,272,Gamma
1201,824,528,Neutron
1202,824,296,Gamma
1203,824,520,Neutron
1204,824,544,Neutron
1205,824,508,Neutron
1206,824,504,Neutron
1207,824,496,Neutron
1208,824,328,Gamma
1209,824,312,Gamma
1210,824,316,Gamma
1211,824,496,Neutron
1212,824,536,Neutron
1213,824,512,Neutron
1214,824,528,Neutron
1215,824,320,Gamma
1216,824,304,Gamma
1217,824,280,Gamma
1218,824,528,Neutron
1219,824,320,Gamma
1220,824,496,Neutron
1221,824,312,Gamma
1222,824,528,Neutron
1223,824,304,Gamma
1224,824,328,Gamma
1225,1784,676,Gamma
1226,1784,680,Gamma
1227,1784,708,Gamma
1228,1784,684,Gamma
1229,1784,1200,Neutron
1230,8528,3236,Gamma
1231,8528,5280,Neutron
1232,9592,5880,Neutron
1233,9592,3704,Gamma
1234,9592,3464,Gamma
1235,9592,5776,Neutron
1236,9592,5840,Neutron
1237,5032,3104,Neutron
1238,5032,3152,Neutron
1239,5032,3252,Neutron
1240,5032,1896,Gamma
1241,5032,3260,Neutron
1242,5032,1984,Gamma
1243,1848,712,Gamma
1244,1848,664,Gamma
1245,1848,720,Gamma
1246,1848,704,Gamma
1247,1848,1124,Neutron
1248,1848,716,Gamma
1249,5424,3400,Neutron
1250,5424,3316,Neutron
1251,5424,3368,Neutron
1252,5424,3400,Neutron
1253,5424,3352,Neutron
1254,2384,1600,Neutron
1255,2384,1472,Neutron
1256,2384,1560,Neutron
1257,1072,648,Neutron
1258,1072,384,Gamma
1259,1072,424,Gamma
1260,1072,676,Neutron
1261,1072,424,Gamma
1262,1072,648,Neutron
1263,1072,688,Neutron
1264,1072,716,Neutron
1265,1072,400,Gamma
1266,1072,644,Neutron
1267,1072,648,Neutron
1268,1072,368,Gamma
1269,1072,404,Gamma
1270,1072,648,Neutron
1271,1072,416,Gamma
1272,1072,424,Gamma
1273,1072,664,Neutron
1274,1072,388,Gamma
1275,1072,408,Gamma
1276,1072,408,Gamma
1277,1072,664,Neutron
1278,1072,648,Neutron
1279,1072,420,Gamma
1280,1072,360,Gamma
1281,1072,408,Gamma
1282,1072,656,Neutron
1283,1072,424,Gamma
1284,1072,704,Neutron
1285,1072,328,Gamma
1286,1072,656,Neutron
1287,1072,384,Gamma
1288,1072,424,Gamma
1289,1072,660,Neutron
1290,1072,420,Gamma
1291,1072,680,Neutron
1292,1072,672,Neutron
1293,2032,1308,Neutron
1294,2032,1256,Neutron
1295,2032,812,Gamma
1296,2032,760,Gamma
1297,2032,1324,Neutron
1298,2032,720,Gamma
1299,4544,2868,Neutron
1300,4544,2848,Neutron
1301,4544,2848,Neutron
1302,4544,2760,Neutron
1303,4544,2776,Neutron
1304,4544,2784,Neutron
1305,4544,2944,Neutron
1306,4544,1720,Gamma
1307,1416,932,Neutron
1308,1416,544,Gamma
1309,1416,872,Neutron
1310,1416,888,Neutron
1311,1416,408,Gamma
1312,1416,880,Neutron
1313,1416,480,Gamma
1314,1416,560,Gamma
1315,1416,912,Neutron
1316,1416,512,Gamma
1317,1416,544,Gamma
1318,1416,928,Neutron
1319,1416,1000,Neutron
1320,1416,552,Gamma
1321,1416,520,Gamma
1322,1416,904,Neutron
1323,1416,548,Gamma
1324,1416,560,Gamma
1325,1416,864,Neutron
1326,9320,5600,Neutron
1327,9320,3248,Gamma
1328,9320,5804,Neutron
1329,9320,5688,Neutron
1330,9320,3392,Gamma
1331,9320,5864,Neutron
1332,9320,5716,Neutron
1333,6384,3880,Neutron
1334,6384,2488,Gamma
1335,6384,4008,Neutron
1336,6384,4032,Neutron
1337,6384,4040,Neutron
1338,6384,3992,Neutron
1339,5856,3676,Neutron
1340,2944,1816,Neutron
1341,2944,1968,Neutron
1342,7680,2984,Gamma
1343,7680,3040,Gamma
1344,7680,4720,Neutron
1345,7680,4788,Neutron
1346,4160,2656,Neutron
1347,4160,1648,Gamma
1348,4160,2504,Neutron
1349,4160,2672,Neutron
1350,4160,2952,Neutron
1351,4160,2712,Neutron
1352,4160,2576,Neutron
1353,4160,2664,Neutron
1354,4160,2600,Neutron
1355,4160,2576,Neutron
1356,4160,2680,Neutron
1357,2552,944,Gamma
1358,2552,1736,Neutron
1359,2552,888,Gamma
1360,2552,1624,Neutron
1361,2552,1776,Neutron
1362,2552,1680,Neutron
1363,2552,1016,Gamma
1364,2552,1576,Neutron
1365,2552,1720,Neutron
1366,2552,1016,Gamma
1367,1472,568,Gamma
1368,1472,588,Gamma
1369,1472,564,Gamma
1370,1472,568,Gamma
1371,1472,888,Neutron
1372,1472,584,Gamma
1373,1472,568,Gamma
1374,1472,584,Gamma
1375,1472,964,Neutron
1376,1472,896,Neutron
1377,1472,508,Gamma
1378,1472,568,Gamma
1379,1472,544,Gamma
1380,1472,552,Gamma
1381,1472,888,Neutron
1382,1472,920,Neutron
1383,1472,552,Gamma
1384,1472,584,Gamma
1385,1472,568,Gamma
1386,2736,1684,Neutron
1387,2736,912,Gamma
1388,2736,1900,Neutron
1389,2736,1076,Gamma
1390,2736,1088,Gamma
1391,2736,1768,Neutron
1392,2408,956,Gamma
1393,2408,1568,Neutron
1394,2408,888,Gamma
1395,2408,1520,Neutron
1396,2408,1560,Neutron
1397,840,320,Gamma
1398,840,316,Gamma
1399,840,532,Neutron
1400,840,512,Neutron
1401,840,328,Gamma
1402,840,556,Neutron
1403,840,508,Neutron
1404,840,512,Neutron
1405,840,536,Neutron
1406,840,312,Gamma
1407,840,320,Gamma
1408,840,312,Gamma
1409,840,508,Neutron
1410,840,328,Gamma
1411,840,528,Neutron
1412,840,568,Neutron
1413,840,532,Neutron
1414,840,300,Gamma
1415,840,508,Neutron
1416,840,536,Neutron
1417,840,532,Neutron
1418,840,328,Gamma
1419,840,528,Neutron
1420,840,300,Gamma
1421,840,280,Gamma
1422,840,544,Neutron
1423,840,328,Gamma
1424,840,544,Neutron
1425,840,312,Gamma
1426,840,560,Neutron
1427,840,528,Neutron
1428,840,520,Neutron
1429,840,528,Neutron
1430,840,316,Gamma
1431,840,528,Neutron
1432,840,332,Gamma
1433,840,328,Gamma
1434,840,304,Gamma
1435,2592,1664,Neutron
1436,2592,984,Gamma
1437,2592,1628,Neutron
1438,2592,1680,Neutron
1439,2592,1640,Neutron
1440,2592,1028,Gamma
1441,1352,936,Neutron
1442,1352,528,Gamma
1443,1352,816,Neutron
1444,1352,536,Gamma
1445,1352,456,Gamma
1446,1352,520,Gamma
1447,1352,512,Gamma
1448,1352,488,Gamma
1449,1352,536,Gamma
1450,1352,536,Gamma
1451,1352,540,Gamma
1452,1352,1004,Neutron
1453,1352,504,Gamma
1454,1352,884,Neutron
1455,2072,1352,Neutron
1456,2072,1396,Neutron
1457,2072,1264,Neutron
1458,2072,1248,Neutron
1459,2072,816,Gamma
1460,2072,1264,Neutron
1461,2072,1304,Neutron
1462,2072,792,Gamma
1463,2072,1432,Neutron
1464,2072,1336,Neutron
1465,1864,1192,Neutron
1466,1864,1120,Neutron
1467,1864,1280,Neutron
1468,1864,728,Gamma
1469,944,328,Gamma
1470,944,612,Neutron
1471,944,360,Gamma
1472,944,304,Gamma
1473,944,616,Neutron
1474,944,580,Neutron
1475,944,568,Neutron
1476,944,600,Neutron
1477,944,344,Gamma
1478,944,596,Neutron
1479,944,368,Gamma
1480,944,584,Neutron
1481,944,624,Neutron
1482,944,572,Neutron
1483,944,368,Gamma
1484,944,584,Neutron
1485,944,596,Neutron
1486,944,584,Neutron
1487,944,376,Gamma
1488,944,592,Neutron
1489,944,576,Neutron
1490,944,568,Neutron
1491,944,580,Neutron
1492,944,588,Neutron
1493,944,372,Gamma
1494,944,620,Neutron
1495,944,596,Neutron
1496,944,360,Gamma
1497,944,600,Neutron
1498,944,376,Gamma
1499,944,316,Gamma
1500,944,580,Neutron
1501,944,344,Gamma
1502,944,600,Neutron
1503,944,616,Neutron
1504,944,616,Neutron
1505,944,376,Gamma
1506,1424,1080,Neutron
1507,1424,904,Neutron
1508,1424,984,Neutron
1509,1424,520,Gamma
1510,1424,996,Neutron
1511,1424,904,Neutron
1512,1424,520,Gamma
1513,1424,928,Neutron
1514,1424,528,Gamma
1515,1424,908,Neutron
1516,1424,880,Neutron
1517,1424,560,Gamma
1518,1424,544,Gamma
1519,1424,912,Neutron
1520,1424,880,Neutron
1521,1424,512,Gamma
1522,1424,488,Gamma
1523,1424,928,Neutron
1524,1424,560,Gamma
1525,1424,560,Gamma
1526,1720,672,Gamma
1527,1720,672,Gamma
1528,1720,660,Gamma
1529,1720,668,Gamma
1530,1720,656,Gamma
1531,1720,652,Gamma
1532,664,400,Neutron
1533,664,264,Gamma
1534,664,232,Gamma
1535,664,416,Neutron
1536,664,232,Gamma
1537,664,416,Neutron
1538,664,224,Gamma
1539,664,404,Neutron
1540,664,240,Gamma
1541,664,408,Neutron
1542,664,200,Gamma
1543,664,264,Gamma
1544,664,264,Gamma
1545,664,264,Gamma
1546,664,240,Gamma
1547,664,264,Gamma
1548,664,256,Gamma
1549,664,264,Gamma
1550,664,400,Neutron
1551,664,248,Gamma
1552,664,400,Neutron
1553,664,416,Neutron
1554,664,204,Gamma
1555,664,256,Gamma
1556,664,248,Gamma
1557,664,200,Gamma
1558,1552,612,Gamma
1559,1552,600,Gamma
1560,1552,592,Gamma
1561,1552,608,Gamma
1562,1552,1048,Neutron
1563,1552,608,Gamma
1564,720,264,Gamma
1565,720,264,Gamma
1566,720,224,Gamma
1567,720,464,Neutron
1568,720,248,Gamma
1569,720,276,Gamma
1570,720,272,Gamma
1571,720,444,Neutron
1572,720,440,Neutron
1573,720,436,Neutron
1574,720,264,Gamma
1575,720,272,Gamma
1576,720,236,Gamma
1577,720,464,Neutron
1578,720,440,Neutron
1579,720,264,Gamma
1580,720,280,Gamma
1581,720,440,Neutron
1582,720,256,Gamma
1583,720,264,Gamma
1584,720,264,Gamma
1585,720,276,Gamma
1586,720,280,Gamma
1587,720,440,Neutron
1588,720,272,Gamma
1589,3120,2088,Neutron
1590,3120,1880,Neutron
1591,3120,1876,Neutron
1592,3120,1960,Neutron
1593,3120,1176,Gamma
1594,4736,2892,Neutron
1595,4736,1848,Gamma
1596,4736,3064,Neutron
1597,4736,2888,Neutron
1598,4736,2888,Neutron
1599,4736,2936,Neutron
1600,4736,2900,Neutron
1601,4736,3072,Neutron
1602,5080,3192,Neutron
1603,5080,3096,Neutron
1604,5080,3192,Neutron
1605,5080,3076,Neutron
1606,5080,3232,Neutron
1607,5080,3112,Neutron
1608,5080,3148,Neutron
1609,912,584,Neutron
1610,912,552,Neutron
1611,912,576,Neutron
1612,912,568,Neutron
1613,912,552,Neutron
1614,912,608,Neutron
1615,912,592,Neutron
1616,912,360,Gamma
1617,912,348,Gamma
1618,912,584,Neutron
1619,912,344,Gamma
1620,912,604,Neutron
1621,912,604,Neutron
1622,912,296,Gamma
1623,912,360,Gamma
1624,912,576,Neutron
1625,912,360,Gamma
1626,912,360,Gamma
1627,912,348,Gamma
1628,912,616,Neutron
1629,912,592,Neutron
1630,912,576,Neutron
1631,912,560,Neutron
1632,912,560,Neutron
1633,912,576,Neutron
1634,912,340,Gamma
1635,912,568,Neutron
1636,912,360,Gamma
1637,912,556,Neutron
1638,912,340,Gamma
1639,912,580,Neutron
1640,912,328,Gamma
1641,912,360,Gamma
1642,912,588,Neutron
1643,912,576,Neutron
1644,912,332,Gamma
1645,912,264,Gamma
1646,656,256,Gamma
1647,656,232,Gamma
1648,656,256,Gamma
1649,656,216,Gamma
1650,656,240,Gamma
1651,656,260,Gamma
1652,656,240,Gamma
1653,656,240,Gamma
1654,656,256,Gamma
1655,656,256,Gamma
1656,656,260,Gamma
1657,656,240,Gamma
1658,656,260,Gamma
1659,656,248,Gamma
1660,656,432,Neutron
1661,656,256,Gamma
1662,656,412,Neutron
1663,656,240,Gamma
1664,656,232,Gamma
1665,656,396,Neutron
1666,656,244,Gamma
1667,656,244,Gamma
1668,656,240,Gamma
1669,656,404,Neutron
1670,1776,648,Gamma
1671,1776,672,Gamma
1672,1776,704,Gamma
1673,1776,672,Gamma
1674,1776,704,Gamma
1675,1576,1104,Neutron
1676,1576,608,Gamma
1677,1576,584,Gamma
1678,1576,960,Neutron
1679,1576,960,Neutron
1680,1576,584,Gamma
1681,1576,584,Gamma
1682,1576,600,Gamma
1683,1576,592,Gamma
1684,1576,624,Gamma
1685,624,240,Gamma
1686,624,232,Gamma
1687,624,400,Neutron
1688,624,240,Gamma
1689,624,376,Neutron
1690,624,232,Gamma
1691,624,240,Gamma
1692,624,240,Gamma
1693,624,248,Gamma
1694,624,244,Gamma
1695,624,224,Gamma
1696,624,240,Gamma
1697,624,224,Gamma
1698,624,248,Gamma
1699,624,244,Gamma
1700,624,244,Gamma
1701,624,384,Neutron
1702,624,240,Gamma
1703,624,248,Gamma
1704,624,248,Gamma
1705,624,208,Gamma
1706,624,212,Gamma
1707,624,224,Gamma
1708,624,376,Neutron
1709,624,384,Neutron
1710,624,248,Gamma
1711,624,216,Gamma
1712,624,248,Gamma
1713,624,232,Gamma
1714,624,248,Gamma
1715,624,220,Gamma
1716,624,384,Neutron
1717,624,248,Gamma
1718,624,228,Gamma
1719,624,240,Gamma
1720,1376,888,Neutron
1721,1376,424,Gamma
1722,1376,496,Gamma
1723,1376,832,Neutron
1724,1376,516,Gamma
1725,1376,528,Gamma
1726,1376,1024,Neutron
1727,1376,488,Gamma
1728,1376,536,Gamma
1729,1376,520,Gamma
1730,1376,848,Neutron
1731,1376,840,Neutron
1732,1376,536,Gamma
1733,1376,968,Neutron
1734,1376,528,Gamma
1735,1376,832,Neutron
1736,4912,3024,Neutron
1737,4912,3096,Neutron
1738,4912,3000,Neutron
1739,4912,2960,Neutron
1740,2120,832,Gamma
1741,2120,824,Gamma
1742,2120,1408,Neutron
1743,2120,1352,Neutron
1744,1120,440,Gamma
1745,1120,784,Neutron
1746,1120,416,Gamma
1747,1120,716,Neutron
1748,1120,680,Neutron
1749,1120,408,Gamma
1750,1120,680,Neutron
1751,1120,444,Gamma
1752,1120,696,Neutron
1753,1120,720,Neutron
1754,1120,424,Gamma
1755,1120,432,Gamma
1756,1120,736,Neutron
1757,1120,680,Neutron
1758,1120,424,Gamma
1759,1120,408,Gamma
1760,1120,680,Neutron
1761,1120,432,Gamma
1762,1120,696,Neutron
1763,1120,684,Neutron
1764,1120,696,Neutron
1765,1120,424,Gamma
1766,1120,408,Gamma
1767,1120,740,Neutron
1768,1120,680,Neutron
1769,1120,432,Gamma
1770,1120,740,Neutron
1771,1120,424,Gamma
1772,1120,676,Neutron
1773,1120,404,Gamma
1774,1120,400,Gamma
1775,1120,688,Neutron
1776,1120,436,Gamma
1777,1120,680,Neutron
1778,1120,444,Gamma
1779,1120,408,Gamma
1780,1120,408,Gamma
1781,1120,688,Neutron
1782,6728,4284,Neutron
1783,6728,4192,Neutron
1784,6728,4256,Neutron
1785,4960,3200,Neutron
1786,4960,3036,Neutron
1787,4960,3008,Neutron
1788,4960,3076,Neutron
1789,4960,3048,Neutron
1790,4960,1904,Gamma
1791,4960,3100,Neutron
1792,4960,3152,Neutron
1793,4960,3128,Neutron
1794,3808,1464,Gamma
1795,3808,2344,Neutron
1796,3808,2496,Neutron
1797,3808,1464,Gamma
1798,1144,412,Gamma
1799,1144,768,Neutron
1800,1144,428,Gamma
1801,1144,416,Gamma
1802,1144,784,Neutron
1803,1144,696,Neutron
1804,1144,400,Gamma
1805,1144,704,Neutron
1806,1144,448,Gamma
1807,1144,400,Gamma
1808,1144,432,Gamma
1809,1144,456,Gamma
1810,1144,392,Gamma
1811,1144,440,Gamma
1812,1144,440,Gamma
1813,1144,696,Neutron
1814,1144,688,Neutron
1815,1144,712,Neutron
1816,1144,720,Neutron
1817,1144,440,Gamma
1818,1144,688,Neutron
1819,1144,448,Gamma
1820,1144,452,Gamma
1821,1144,704,Neutron
1822,1144,396,Gamma
1823,1144,800,Neutron
1824,1144,704,Neutron
1825,1144,424,Gamma
1826,1144,400,Gamma
1827,1144,736,Neutron
1828,1144,696,Neutron
1829,1144,416,Gamma
1830,1944,1416,Neutron
1831,1944,752,Gamma
1832,1944,740,Gamma
1833,1944,760,Gamma
1834,3040,1840,Neutron
1835,3040,2160,Neutron
1836,3040,2000,Neutron
1837,3040,1168,Gamma
1838,3040,1928,Neutron
1839,9288,5688,Neutron
1840,9288,5624,Neutron
1841,9288,5748,Neutron
1842,9288,3248,Gamma
1843,1152,740,Neutron
1844,1152,416,Gamma
1845,1152,440,Gamma
1846,1152,768,Neutron
1847,1152,696,Neutron
1848,1152,708,Neutron
1849,1152,712,Neutron
1850,1152,728,Neutron
1851,1152,448,Gamma
1852,1152,432,Gamma
1853,1152,720,Neutron
1854,1152,720,Neutron
1855,1152,436,Gamma
1856,1152,456,Gamma
1857,1152,784,Neutron
1858,1152,448,Gamma
1859,1152,424,Gamma
1860,1152,424,Gamma
1861,1152,444,Gamma
1862,1152,440,Gamma
1863,1152,728,Neutron
1864,1152,744,Neutron
1865,1152,768,Neutron
1866,1152,700,Neutron
1867,1152,356,Gamma
1868,9560,5956,Neutron
1869,9560,3560,Gamma
1870,568,192,Gamma
1871,568,224,Gamma
1872,568,208,Gamma
1873,568,200,Gamma
1874,568,216,Gamma
1875,568,224,Gamma
1876,568,220,Gamma
1877,568,200,Gamma
1878,568,224,Gamma
1879,568,216,Gamma
1880,568,208,Gamma
1881,568,224,Gamma
1882,568,224,Gamma
1883,568,200,Gamma
1884,568,220,Gamma
1885,568,224,Gamma
1886,568,216,Gamma
1887,568,200,Gamma
1888,568,208,Gamma
1889,568,208,Gamma
1890,568,224,Gamma
1891,568,196,Gamma
1892,568,224,Gamma
1893,568,216,Gamma
1894,568,200,Gamma
1895,568,212,Gamma
1896,568,212,Gamma
1897,568,216,Gamma
1898,936,568,Neutron
1899,936,368,Gamma
1900,936,364,Gamma
1901,936,320,Gamma
1902,936,368,Gamma
1903,936,328,Gamma
1904,936,600,Neutron
1905,936,568,Neutron
1906,936,372,Gamma
1907,936,664,Neutron
1908,936,592,Neutron
1909,936,348,Gamma
1910,936,288,Gamma
1911,936,600,Neutron
1912,936,568,Neutron
1913,936,368,Gamma
1914,936,368,Gamma
1915,936,572,Neutron
1916,936,320,Gamma
1917,936,568,Neutron
1918,936,360,Gamma
1919,936,368,Gamma
1920,936,568,Neutron
1921,936,304,Gamma
1922,936,624,Neutron
1923,936,284,Gamma
1924,936,568,Neutron
1925,936,316,Gamma
1926,936,592,Neutron
1927,936,592,Neutron
1928,936,368,Gamma
1929,936,352,Gamma
1930,936,360,Gamma
1931,936,584,Neutron
1932,936,344,Gamma
1933,936,352,Gamma
1934,936,580,Neutron
1935,936,576,Neutron
1936,936,616,Neutron
1937,936,576,Neutron
1938,936,568,Neutron
1939,936,580,Neutron
1940,936,584,Neutron
1941,936,372,Gamma
1942,832,528,Neutron
1943,832,312,Gamma
1944,832,500,Neutron
1945,832,292,Gamma
1946,832,512,Neutron
1947,832,528,Neutron
1948,832,504,Neutron
1949,832,544,Neutron
1950,832,328,Gamma
1951,832,324,Gamma
1952,832,276,Gamma
1953,832,504,Neutron
1954,832,280,Gamma
1955,832,320,Gamma
1956,832,512,Neutron
1957,832,508,Neutron
1958,832,320,Gamma
1959,832,308,Gamma
1960,832,512,Neutron
1961,832,516,Neutron
1962,832,328,Gamma
1963,832,288,Gamma
1964,832,296,Gamma
1965,832,324,Gamma
1966,8392,5040,Neutron
1967,8392,3304,Gamma
1968,1208,740,Neutron
1969,1208,376,Gamma
1970,1208,748,Neutron
1971,1208,440,Gamma
1972,1208,740,Neutron
1973,1208,456,Gamma
1974,1208,440,Gamma
1975,1208,732,Neutron
1976,1208,476,Gamma
1977,1208,440,Gamma
1978,1208,472,Gamma
1979,1208,444,Gamma
1980,1208,796,Neutron
1981,1208,752,Neutron
1982,1208,732,Neutron
1983,1208,776,Neutron
1984,1208,728,Neutron
1985,1208,836,Neutron
1986,1208,472,Gamma
1987,1208,736,Neutron
1988,1208,472,Gamma
1989,1208,472,Gamma
1990,1208,736,Neutron
1991,1208,464,Gamma
1992,1208,464,Gamma
1993,776,232,Gamma
1994,776,484,Neutron
1995,776,280,Gamma
1996,776,296,Gamma
1997,776,524,Neutron
1998,776,476,Neutron
1999,776,288,Gamma
2000,776,480,Neutron
2001,776,484,Neutron
2002,776,520,Neutron
2003,776,240,Gamma
2004,776,472,Neutron
2005,776,488,Neutron
2006,776,244,Gamma
2007,776,240,Gamma
2008,776,280,Gamma
2009,776,288,Gamma
2010,776,304,Gamma
2011,776,288,Gamma
2012,776,480,Neutron
2013,776,272,Gamma
2014,776,472,Neutron
2015,776,248,Gamma
2016,776,296,Gamma
2017,776,296,Gamma
2018,776,300,Gamma
2019,776,288,Gamma
2020,776,468,Neutron
2021,776,296,Gamma
2022,776,268,Gamma
2023,776,304,Gamma
2024,776,256,Gamma
2025,864,336,Gamma
2026,864,560,Neutron
2027,864,344,Gamma
2028,864,528,Neutron
2029,864,344,Gamma
2030,864,340,Gamma
2031,864,548,Neutron
2032,864,292,Gamma
2033,864,520,Neutron
2034,864,540,Neutron
2035,864,320,Gamma
2036,864,520,Neutron
2037,864,344,Gamma
2038,864,328,Gamma
2039,864,552,Neutron
2040,864,320,Gamma
2041,864,328,Gamma
2042,864,344,Gamma
2043,864,540,Neutron
2044,864,328,Gamma
2045,864,520,Neutron
2046,864,296,Gamma
2047,864,536,Neutron
2048,864,548,Neutron
2049,864,344,Gamma
2050,864,320,Gamma
2051,864,320,Gamma
2052,864,536,Neutron
2053,864,336,Gamma
2054,864,312,Gamma
2055,864,320,Gamma
2056,864,576,Neutron
2057,864,552,Neutron
2058,864,520,Neutron
2059,864,520,Neutron
2060,864,332,Gamma
2061,864,552,Neutron
2062,864,336,Gamma
2063,5056,3112,Neutron
2064,5056,3168,Neutron
2065,5056,3232,Neutron
2066,5056,3044,Neutron
2067,5056,3112,Neutron
2068,5056,1872,Gamma
2069,5056,2008,Gamma
2070,5056,3144,Neutron
2071,5056,3096,Neutron
2072,5056,3280,Neutron
2073,7384,4448,Neutron
2074,7384,2824,Gamma
2075,7384,4548,Neutron
2076,7384,4448,Neutron
2077,7384,4488,Neutron
2078,1048,384,Gamma
2079,1048,404,Gamma
2080,1048,632,Neutron
2081,1048,632,Neutron
2082,1048,376,Gamma
2083,1048,408,Gamma
2084,1048,632,Neutron
2085,1048,656,Neutron
2086,1048,648,Neutron
2087,1048,416,Gamma
2088,1048,640,Neutron
2089,1048,648,Neutron
2090,1048,408,Gamma
2091,1048,640,Neutron
2092,1048,344,Gamma
2093,1048,368,Gamma
2094,1048,288,Gamma
2095,1048,384,Gamma
2096,1048,708,Neutron
2097,1048,408,Gamma
2098,1048,384,Gamma
2099,1048,652,Neutron
2100,6520,4240,Neutron
2101,6520,3992,Neutron
2102,6520,4148,Neutron
2103,6520,4032,Neutron
2104,6520,4056,Neutron
2105,6520,3952,Neutron
2106,6520,3920,Neutron
2107,696,272,Gamma
2108,696,276,Gamma
2109,696,216,Gamma
2110,696,420,Neutron
2111,696,272,Gamma
2112,696,424,Neutron
2113,696,424,Neutron
2114,696,424,Neutron
2115,696,264,Gamma
2116,696,216,Gamma
2117,696,424,Neutron
2118,696,424,Neutron
2119,696,264,Gamma
2120,696,424,Neutron
